raw_name,importance
Perovskite_composition_b_ions_Ba; Pb,0.0
Perovskite_composition_b_ions_Bi,0.0
Perovskite_composition_b_ions_Pb | Pb,0.0
Perovskite_composition_b_ions_Pb; Sb,0.0
Perovskite_composition_b_ions_Pb; Sr,0.0
Perovskite_composition_b_ions_Sn,0.0
Perovskite_composition_b_ions_coefficients_-1,0.0
Perovskite_composition_b_ions_coefficients_0.1; 0.9,0.0
Perovskite_composition_b_ions_coefficients_0.8; 0.2,0.0
Perovskite_composition_b_ions_coefficients_0.92; 0.08,0.0
Perovskite_composition_b_ions_coefficients_0.95; 0.05,0.0
Perovskite_composition_b_ions_coefficients_1 | 1,0.0
Perovskite_composition_b_ions_coefficients_10,0.0
Perovskite_composition_b_ions_coefficients_4,0.0
Perovskite_composition_a_ions_coefficients_2; 99,0.0
Perovskite_composition_b_ions_coefficients_40,0.0
Perovskite_composition_b_ions_coefficients_5,0.0
Perovskite_composition_b_ions_coefficients_60,0.0
Perovskite_composition_b_ions_coefficients_80,0.0
Perovskite_composition_c_ions_Br,0.0
Perovskite_composition_c_ions_Br; Cl; I,0.0
Perovskite_composition_c_ions_Br; I | Br; I,0.0
Perovskite_composition_c_ions_Cl,0.0
Perovskite_composition_c_ions_Cs; FA; MA,0.0
Perovskite_composition_c_ions_I,0.0
Perovskite_composition_c_ions_I; S,0.0
Perovskite_composition_c_ions_coefficients_-1,0.0
Perovskite_composition_c_ions_coefficients_0.14; 0.86,0.0
Perovskite_composition_a_ions_coefficients_x; x; 0.15; 0.64; 0.2,0.0
Perovskite_composition_a_ions_coefficients_2; 9,0.0
Perovskite_composition_a_ions_coefficients_0.05; 0.79; 0.16,0.0
Perovskite_composition_a_ions_coefficients_0.1; 0.79; 0.16,0.0
Perovskite_composition_a_ions_coefficients_0.05; 0.8075; 0.1425,0.0
Perovskite_composition_a_ions_coefficients_0.05; 0.83; 0.17; 0.05; ,0.0
Perovskite_composition_a_ions_coefficients_0.0664; 0.666; 0.2668,0.0
Perovskite_composition_a_ions_coefficients_0.06; 0.78; 0.16,0.0
Perovskite_composition_a_ions_coefficients_0.085; 0.915,0.0
Perovskite_composition_a_ions_coefficients_0.10; 0.75; 0.15,0.0
Perovskite_composition_a_ions_coefficients_0.133; 0.733; 0.133,0.0
Perovskite_composition_a_ions_coefficients_0.15; 0.71; 0.14,0.0
Perovskite_composition_a_ions_coefficients_0.15; 0.8; 0.05,0.0
Perovskite_composition_a_ions_coefficients_0.18; 0.83,0.0
Perovskite_composition_a_ions_coefficients_0.1; 0.2; 0.7,0.0
Perovskite_composition_a_ions_coefficients_0.1; 0.75; 0.15,0.0
Perovskite_composition_a_ions_coefficients_0.1; 0.75; 0.15; 0.05,0.0
Perovskite_composition_a_ions_coefficients_0.1; 0.96,0.0
Perovskite_composition_a_ions_coefficients_2; 59,0.0
Perovskite_composition_a_ions_coefficients_0.22; 0.78,0.0
Perovskite_composition_a_ions_coefficients_0.25; 0.75,0.0
Perovskite_composition_a_ions_coefficients_0.2668; 0.666; 0.0664,0.0
Perovskite_composition_a_ions_coefficients_0.29; 0.71,0.0
Perovskite_composition_a_ions_coefficients_0.2; 0.6; 0.2,0.0
Perovskite_composition_a_ions_coefficients_0.2; 0.8,0.0
Perovskite_composition_a_ions_coefficients_0.34; 0.66,0.0
Perovskite_composition_a_ions_coefficients_0.3; 0.2; 0.5,0.0
Perovskite_composition_a_ions_coefficients_0.4; 0.2; 0.4,0.0
Perovskite_composition_a_ions_coefficients_0.67; 0.33,0.0
Perovskite_composition_a_ions_coefficients_0.85; 0.15,0.0
Perovskite_composition_a_ions_coefficients_1.5; 0.5; 3,0.0
Perovskite_composition_a_ions_coefficients_2; 4,0.0
Perovskite_composition_long_form_Cs0.1FA0.79MA0.16PbBrI2,0.0
Perovskite_composition_long_form_Cs0.1FA0.9PbBr0.256I0.744,0.0
Perovskite_composition_long_form_Cs0.1FA0.9PbBr0.9I2.1,0.0
Perovskite_composition_long_form_Cs0.22FA0.78PbBr0.15I0.85,0.0
Perovskite_additives_concentrations_3.9 vol%,0.0
Perovskite_additives_concentrations_4.2 vol%,0.0
Perovskite_additives_concentrations_5,0.0
Perovskite_additives_concentrations_5 mol%,0.0
Perovskite_additives_concentrations_5 mol%; 3 mol%,0.0
Perovskite_additives_concentrations_5 vol%,0.0
Perovskite_additives_concentrations_5.2 mg/ml,0.0
Perovskite_additives_concentrations_50 mM,0.0
Perovskite_additives_concentrations_8,0.0
Perovskite_additives_concentrations_8 wt%,0.0
Perovskite_thickness_210,0.0
Perovskite_thickness_230,0.0
Perovskite_thickness_250,0.0
Perovskite_thickness_260,0.0
Perovskite_thickness_300,0.0
Perovskite_thickness_330,0.0
Perovskite_thickness_390.0 | 10.0,0.0
Perovskite_thickness_400,0.0
Perovskite_thickness_405,0.0
Perovskite_thickness_417,0.0
Perovskite_thickness_420,0.0
Perovskite_thickness_440,0.0
Perovskite_thickness_480,0.0
Perovskite_thickness_550,0.0
Perovskite_thickness_650,0.0
Perovskite_band_gap_estimation_basis_Absorption,0.0
Perovskite_band_gap_estimation_basis_Absorption Tauc-plot,0.0
Perovskite_deposition_procedure_CVD,0.0
Perovskite_single_crystal,0.0
Perovskite_additives_concentrations_3.3 vol%,0.0
Perovskite_additives_concentrations_3.1 mg/ml; 5 vol%,0.0
Perovskite_additives_concentrations_3 vol%,0.0
Perovskite_additives_concentrations_1 mg/ml,0.0
Perovskite_additives_concentrations_0.018; nan,0.0
Perovskite_additives_concentrations_0.03; 0.003,0.0
Perovskite_additives_concentrations_0.06,0.0
Perovskite_additives_concentrations_0.0775,0.0
Perovskite_additives_concentrations_0.09,0.0
Perovskite_additives_concentrations_0.09; nan; nan,0.0
Perovskite_additives_concentrations_0.1 mol%,0.0
Perovskite_additives_concentrations_0.12,0.0
Perovskite_additives_concentrations_0.18,0.0
Perovskite_additives_concentrations_0.19,0.0
Perovskite_additives_concentrations_0.3 mol%,0.0
Perovskite_additives_concentrations_0.4,0.0
Perovskite_additives_concentrations_0.5,0.0
Perovskite_additives_concentrations_1 mol%,0.0
Perovskite_additives_concentrations_3 mol%; 3 mol%,0.0
Perovskite_additives_concentrations_1 vol%,0.0
Perovskite_additives_concentrations_1 wt%,0.0
Perovskite_additives_concentrations_1.15 mg/ml; 5 vol%,0.0
Perovskite_additives_concentrations_1.8 mg/ml,0.0
Perovskite_additives_concentrations_10,0.0
Perovskite_additives_concentrations_10 mol%,0.0
Perovskite_additives_concentrations_2 mg/ml,0.0
Perovskite_additives_concentrations_2 mol%; 2 mol%,0.0
Perovskite_additives_concentrations_2 vol%,0.0
Perovskite_additives_concentrations_2.5 vol%,0.0
Perovskite_additives_concentrations_2.7 mg/ml; 5 vol%,0.0
Perovskite_additives_concentrations_20 wt%,0.0
Perovskite_additives_concentrations_25 mM,0.0
Perovskite_deposition_procedure_Co-evaporation >> Diffusion-gas reaction,0.0
Perovskite_deposition_procedure_Dipp-coating,0.0
Perovskite_deposition_procedure_Doctor blading,0.0
Perovskite_deposition_solvents_mixing_ratios_1; 1,0.0
Perovskite_deposition_solvents_DMF; GBL,0.0
Perovskite_deposition_solvents_DMF; NMP,0.0
Perovskite_deposition_solvents_DMSO,0.0
Perovskite_deposition_solvents_DMSO; GBL,0.0
Perovskite_deposition_solvents_Dimethylacetamide; DMF,0.0
Perovskite_deposition_solvents_acetonitrile; DMF; DMSO,0.0
Perovskite_deposition_solvents_n-propylamine,0.0
Perovskite_deposition_solvents_none,0.0
Perovskite_deposition_solvents_none >> none,0.0
Perovskite_deposition_solvents_mixing_ratios_-1,0.0
Perovskite_deposition_solvents_mixing_ratios_1,0.0
Perovskite_deposition_solvents_mixing_ratios_1 >> 1,0.0
Perovskite_deposition_solvents_mixing_ratios_10; 1,0.0
Perovskite_deposition_solvents_mixing_ratios_1; 3,0.0
Perovskite_deposition_solvents_DMF; DMSO >> IPA,0.0
Perovskite_deposition_solvents_mixing_ratios_20; 1,0.0
Perovskite_deposition_solvents_mixing_ratios_25; 4,0.0
Perovskite_deposition_solvents_mixing_ratios_2; 1,0.0
Perovskite_deposition_solvents_mixing_ratios_3; 1,0.0
Perovskite_deposition_solvents_mixing_ratios_3; 7,0.0
Perovskite_deposition_solvents_mixing_ratios_4; 1,0.0
Perovskite_deposition_solvents_mixing_ratios_4; 1 >> 1,0.0
Perovskite_deposition_solvents_mixing_ratios_4; 1 >> 4; 1 >> 1 >> 1 | 1,0.0
Perovskite_deposition_solvents_mixing_ratios_4; 1; 1.1,0.0
Perovskite_deposition_solvents_mixing_ratios_4; 1; 1.425,0.0
Perovskite_deposition_solvents_mixing_ratios_4; 1; 1.66,0.0
Perovskite_deposition_solvents_mixing_ratios_6; 4,0.0
Perovskite_deposition_solvents_mixing_ratios_7; 3,0.0
Perovskite_deposition_solvents_DMF; DMSO; GBL,0.0
Perovskite_deposition_solvents_DMF; DMSO >> DMF; DMSO >> DMSO >> DMSO | IPA,0.0
Perovskite_deposition_procedure_Slot-die coating,0.0
Perovskite_deposition_synthesis_atmosphere_N2 >> N2,0.0
Perovskite_deposition_procedure_Spin-coating,0.0
Perovskite_deposition_procedure_Spin-coating >> CBD,0.0
Perovskite_deposition_procedure_Spin-coating >> Spin-coating,0.0
Perovskite_deposition_aggregation_state_of_reactants_-1,0.0
Perovskite_deposition_aggregation_state_of_reactants_Gas,0.0
Perovskite_deposition_aggregation_state_of_reactants_Gas >> Gas,0.0
Perovskite_deposition_aggregation_state_of_reactants_Liquid,0.0
Perovskite_deposition_aggregation_state_of_reactants_Liquid >> Gas,0.0
Perovskite_deposition_aggregation_state_of_reactants_Liquid >> Liquid,0.0
Perovskite_deposition_synthesis_atmosphere_Air >> Air,0.0
Perovskite_deposition_synthesis_atmosphere_Air >> N2 >> Air,0.0
Perovskite_deposition_synthesis_atmosphere_Ambient,0.0
Perovskite_deposition_synthesis_atmosphere_Ar; MAI; PbCl2,0.0
Perovskite_deposition_synthesis_atmosphere_Vacuum,0.0
Perovskite_deposition_solvents_DMF >> Methyl acetate,0.0
Perovskite_deposition_synthesis_atmosphere_Vacuum >> MAI; N2,0.0
Perovskite_deposition_synthesis_atmosphere_pressure_total_-1,0.0
Perovskite_deposition_synthesis_atmosphere_pressure_total_1 atm,0.0
Perovskite_deposition_synthesis_atmosphere_pressure_total_1 atm >> 1 atm,0.0
Perovskite_deposition_synthesis_atmosphere_pressure_partial_-1,0.0
Perovskite_deposition_synthesis_atmosphere_pressure_partial_1 atm,0.0
Perovskite_deposition_synthesis_atmosphere_pressure_partial_1 atm >> 1 atm,0.0
Perovskite_deposition_synthesis_atmosphere_relative_humidity_-1,0.0
Perovskite_deposition_synthesis_atmosphere_relative_humidity_35 >> 35,0.0
Perovskite_deposition_synthesis_atmosphere_relative_humidity_50 >> 50,0.0
Perovskite_deposition_solvents_-1,0.0
Perovskite_deposition_solvents_2-methoxyethanol; acetonitrile; NMP; DMF,0.0
Perovskite_deposition_solvents_DMF >> IPA,0.0
Perovskite_additives_concentrations_0.018,0.0
Perovskite_additives_concentrations_0.015,0.0
Perovskite_additives_concentrations_0.012,0.0
Perovskite_composition_long_form_MAPb0.8Sr0.2I3,0.0
Perovskite_composition_long_form_FA0.1MA0.96PbBrI2,0.0
Perovskite_composition_long_form_FA0.6MA0.4PbBr0.095I0.905,0.0
Perovskite_composition_long_form_FA0.7MA0.3PbBr0.095I0.905,0.0
Perovskite_composition_long_form_FA0.7MA0.3PbBr0.256I0.744,0.0
Perovskite_composition_long_form_FA0.83MA0.17PbBr0.50I2.50,0.0
Perovskite_composition_long_form_FA0.85MA0.15PbBr0.15I0.85,0.0
Perovskite_composition_long_form_FA0.8MA0.2PbBr0.256I0.744,0.0
Perovskite_composition_long_form_FA0.9MA0.1PbBr0.1I2.9,0.0
Perovskite_composition_long_form_FA0.9MA0.1PbBr0.256I0.744,0.0
Perovskite_composition_long_form_FAMAPbBr0.45I2.55,0.0
Perovskite_composition_long_form_FAPbBr0.256I0.744,0.0
Perovskite_composition_long_form_FASnBr0.75I2.25,0.0
Perovskite_composition_long_form_FASnBrI2,0.0
Perovskite_composition_long_form_MAPb0.92Sb0.08I3,0.0
Perovskite_composition_long_form_CsPbI3,0.0
Perovskite_composition_long_form_MAPb0.95Sb0.05I3,0.0
Perovskite_composition_long_form_MAPbBr0.3I2.7,0.0
Perovskite_composition_long_form_MAPbBr0.5I2.5,0.0
Perovskite_composition_long_form_MAPbBr0.6I2.4,0.0
Perovskite_composition_long_form_MAPbBrI2,0.0
Perovskite_composition_long_form_MAPbI3,0.0
Perovskite_composition_assumption_-1,0.0
"Perovskite_additives_compounds_1,3,5-tris (bromomethyl) benzene",0.0
"Perovskite_additives_compounds_1,8-diiodooctane",0.0
"Perovskite_additives_compounds_1,8-diiodooctane,Cl2",0.0
Perovskite_additives_compounds_ABF,0.0
Perovskite_additives_compounds_AVAI,0.0
Perovskite_additives_compounds_Ag-nw,0.0
Perovskite_composition_long_form_CsSnBr2I,0.0
Perovskite_composition_long_form_CsPbBr3,0.0
"Perovskite_additives_compounds_Ba,HI,BrH",0.0
Perovskite_composition_long_form_Cs0.2FA0.8PbBr0.45Cl0.09I2.46,0.0
Perovskite_composition_long_form_Cs0.23MA0.77PbI3,0.0
Perovskite_composition_long_form_Cs0.25FA0.75PbBr0.6I2.4,0.0
Perovskite_composition_long_form_Cs0.25FA0.75PbBr0.9I2.1,0.0
Perovskite_composition_long_form_Cs0.2668FA0.666MA0.0664PbBr0.095I0.905,0.0
Perovskite_composition_long_form_Cs0.2668FA0.666MA0.0664PbBr0.256I0.744,0.0
Perovskite_composition_long_form_Cs0.26FA0.74PbBr0.14I0.86,0.0
Perovskite_composition_long_form_Cs0.29FA0.71PbBr0.24I0.76,0.0
Perovskite_composition_long_form_Cs0.2FA0.2MA0.6PbI3,0.0
Perovskite_composition_long_form_Cs0.2FA0.6MA0.2PbBr0.095I0.905,0.0
Perovskite_composition_long_form_Cs0.2FA0.6MA0.2PbBr0.256I0.744,0.0
Perovskite_composition_long_form_Cs0.2FA0.8PbBr0.095I0.905,0.0
Perovskite_composition_long_form_Cs0.2FA0.8PbBr0.256I0.744,0.0
Perovskite_composition_long_form_Cs0.2FA0.8PbBr0.3I0.7,0.0
Perovskite_composition_long_form_Cs0.2FA0.8PbBr0.9I2.1,0.0
Perovskite_composition_long_form_CsPb0.98I3,0.0
Perovskite_composition_long_form_Cs0.34MA0.66PbI3,0.0
Perovskite_composition_long_form_Cs0.3FA0.2MA0.5PbI3,0.0
Perovskite_composition_long_form_Cs0.3FA0.6MA0.1PbBr0.095I0.905,0.0
Perovskite_composition_long_form_Cs0.3FA0.6MA0.1PbBr0.256I0.744,0.0
Perovskite_composition_long_form_Cs0.3FA0.7PbBr0.095I0.905,0.0
Perovskite_composition_long_form_Cs0.3FA0.7PbBr0.256I0.744,0.0
Perovskite_composition_long_form_Cs0.4FA0.2MA0.4PbI3,0.0
Perovskite_composition_long_form_Cs0.4FA0.6PbBr0.256I0.744,0.0
Perovskite_composition_long_form_Cs0.79FA0.16MA0.1PbBrI2,0.0
Perovskite_composition_long_form_Cs0.8FA0.2PbBr0.9I2.1,0.0
Perovskite_composition_long_form_CsBa0.1Pb0.9I3,0.0
"Perovskite_composition_long_form_CsFAMA,GAPbBr0.51I2.49",0.0
Perovskite_composition_long_form_CsFAPbBrI,0.0
Perovskite_additives_compounds_BE2PbI4,0.0
"Perovskite_additives_compounds_BrH,HI",0.0
Perovskite_additives_concentrations_0.005,0.0
Perovskite_additives_compounds_PFPAI,0.0
Perovskite_additives_compounds_GuABr,0.0
Perovskite_additives_compounds_H2O,0.0
Perovskite_additives_compounds_Hexanelammonium bromide,0.0
Perovskite_additives_compounds_IK,0.0
Perovskite_additives_compounds_MACL,0.0
Perovskite_additives_compounds_MACl,0.0
Perovskite_additives_compounds_MAH2PO2,0.0
Perovskite_additives_compounds_MAI,0.0
Perovskite_additives_compounds_MXene,0.0
Perovskite_additives_compounds_ODAPbI4,0.0
Perovskite_additives_compounds_OTG1,0.0
Perovskite_additives_compounds_OTG2,0.0
Perovskite_additives_compounds_OTG3,0.0
Perovskite_additives_compounds_PbC2O4,0.0
"Perovskite_additives_compounds_GABr,C2N2PbS2",0.0
Perovskite_additives_compounds_PbSCN2,0.0
Perovskite_additives_compounds_Phenylethyl-ammonium iodide,0.0
Perovskite_additives_compounds_Rb,0.0
"Perovskite_additives_compounds_RbI,IK",0.0
Perovskite_additives_compounds_Sb,0.0
Perovskite_additives_compounds_TPABr3,0.0
Perovskite_additives_compounds_g-C3N4,0.0
Perovskite_additives_compounds_n-DABr,0.0
Perovskite_additives_compounds_n-OABr,0.0
Perovskite_additives_compounds_n-butylammoniumbromide,0.0
"Perovskite_additives_compounds_poly(ethyleneimine),Carbon-nt",0.0
Perovskite_additives_concentrations_0.0005,0.0
Perovskite_additives_concentrations_0.003,0.0
Perovskite_additives_compounds_Ga,0.0
Perovskite_additives_compounds_F2Sn,0.0
Perovskite_additives_compounds_C12F4N4,0.0
Perovskite_additives_compounds_C86H74N4O2S8,0.0
"Perovskite_additives_compounds_C12H28BrN,Rb",0.0
Perovskite_additives_compounds_C2H12N2O4S,0.0
Perovskite_additives_compounds_C2H3O2-,0.0
"Perovskite_additives_compounds_C2H4O2,ClH,n-propylamin,Pb(Ac)2",0.0
Perovskite_additives_compounds_C2N2PbS2,0.0
Perovskite_additives_compounds_C38H56N8O9S,0.0
"Perovskite_additives_compounds_C4H12BrN,RbI",0.0
Perovskite_additives_compounds_C5H9NO,0.0
Perovskite_additives_compounds_C62H111N11O12,0.0
"Perovskite_additives_compounds_C6H10ClNS,C2N2PbS2",0.0
"Perovskite_additives_compounds_C6H10ClNS,Pb(SCN)2",0.0
Perovskite_additives_compounds_C6H8ClN,0.0
Perovskite_additives_compounds_C6H9NO,0.0
Perovskite_additives_compounds_C8H20BrN,0.0
Perovskite_additives_compounds_CsI,0.0
"Perovskite_additives_compounds_C8H20BrN,RbI",0.0
"Perovskite_additives_compounds_CH3I,Cl2",0.0
"Perovskite_additives_compounds_CH3NO,MaCl",0.0
Perovskite_additives_compounds_CH6ClN,0.0
Perovskite_additives_compounds_CH6N3+,0.0
Perovskite_additives_compounds_CNS-,0.0
Perovskite_additives_compounds_CaI2,0.0
"Perovskite_additives_compounds_Cl2,C6H9NO",0.0
"Perovskite_additives_compounds_Cl2,Cl2Sr",0.0
"Perovskite_additives_compounds_Cl2,MAH2PO2",0.0
Perovskite_additives_compounds_Cl2Pb,0.0
"Perovskite_additives_compounds_ClCs,Cl2Pb",0.0
Perovskite_additives_compounds_ClH,0.0
Encapsulation_atmosphere_for_encapsulation_N2,0.0
